anchor_p,actual_q,actual_offset,candidate_count,structural_survivor_count,structural_survivors,rule_x_survivor_count,rule_x_survivors,rule_x_true_rejected,survivor_lock_survivor_count,survivor_lock_survivors,survivor_lock_true_rejected,label_active_survivor_count,label_active_survivors,label_resolved_survivor_count,label_resolved_survivors,label_unresolved_survivor_count,label_unresolved_survivors,label_lock_true_rejected,label_lock_unique_resolved,label_lock_unique_resolved_match,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,label_lock_carrier,label_lock_carrier_offset,label_lock_carrier_d,label_lock_threat,label_lock_threat_offset,label_lock_threat_d,exact_survivor_count,exact_survivors,exact_unique_match
34543,34549,6,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,15,"[4, 6, 10, 28, 36, 40, 46, 48, 60, 64, 70, 88, 106, 108, 124]",0,[],15,"[4, 6, 10, 28, 36, 40, 46, 48, 60, 64, 70, 88, 106, 108, 124]",False,False,False,34544,1,20,34546,3,8,34547,4,4,,,,,,,,,,1,[6],True
34549,34583,34,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",1,[4],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,14,"[4, 22, 30, 34, 40, 42, 54, 58, 64, 82, 100, 102, 118, 124]",0,[],14,"[4, 22, 30, 34, 40, 42, 54, 58, 64, 82, 100, 102, 118, 124]",False,False,False,34550,1,12,34553,4,4,34553,4,4,,,,,,,,,,1,[34],True
34583,34589,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,16,"[6, 8, 20, 24, 30, 48, 66, 68, 84, 90, 96, 104, 108, 110, 120, 128]",0,[],16,"[6, 8, 20, 24, 30, 48, 66, 68, 84, 90, 96, 104, 108, 110, 120, 128]",False,False,False,34584,1,32,34585,2,4,34585,2,4,,,,,,,,,,1,[6],True
34589,34591,2,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],False,1,[2],False,16,"[2, 14, 18, 24, 42, 60, 62, 78, 84, 90, 98, 102, 104, 114, 122, 128]",0,[],16,"[2, 14, 18, 24, 42, 60, 62, 78, 84, 90, 98, 102, 104, 114, 122, 128]",False,False,False,34590,1,16,34593,4,8,34590,1,16,34593,4,8,,,,,,,1,[2],True
34591,34603,12,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,15,"[12, 16, 22, 40, 58, 60, 76, 82, 88, 96, 100, 102, 112, 120, 126]",0,[],15,"[12, 16, 22, 40, 58, 60, 76, 82, 88, 96, 100, 102, 112, 120, 126]",False,False,False,34592,1,24,34593,2,8,34597,6,4,,,,,,,,,,1,[12],True
34603,34607,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",2,"[4, 6]",False,2,"[4, 6]",False,16,"[4, 10, 28, 46, 48, 64, 70, 76, 84, 88, 90, 100, 108, 114, 118, 126]",0,[],16,"[4, 10, 28, 46, 48, 64, 70, 76, 84, 88, 90, 100, 108, 114, 118, 126]",False,False,False,34604,1,12,34609,6,4,34604,1,12,34609,6,4,,,,,,,1,[4],True
34607,34613,6,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,15,"[6, 24, 42, 44, 60, 66, 72, 80, 84, 86, 96, 104, 110, 114, 122]",0,[],15,"[6, 24, 42, 44, 60, 66, 72, 80, 84, 86, 96, 104, 110, 114, 122]",False,False,False,34608,1,40,34609,2,4,34609,2,4,,,,,,,,,,1,[6],True
34613,34631,18,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,15,"[18, 36, 38, 54, 60, 66, 74, 78, 80, 90, 98, 104, 108, 116, 126]",0,[],15,"[18, 36, 38, 54, 60, 66, 74, 78, 80, 90, 98, 104, 108, 116, 126]",False,False,False,34614,1,16,34616,3,8,34619,6,4,,,,,,,,,,1,[18],True
34631,34649,18,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,17,"[18, 20, 36, 42, 48, 56, 60, 62, 72, 80, 86, 90, 98, 108, 116, 126, 128]",0,[],17,"[18, 20, 36, 42, 48, 56, 60, 62, 72, 80, 86, 90, 98, 108, 116, 126, 128]",False,False,False,34632,1,48,34633,2,4,34633,2,4,,,,,,,,,,1,[18],True
34649,34651,2,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],False,1,[2],False,17,"[2, 18, 24, 30, 38, 42, 44, 54, 62, 68, 72, 80, 90, 98, 108, 110, 114]",0,[],17,"[2, 18, 24, 30, 38, 42, 44, 54, 62, 68, 72, 80, 90, 98, 108, 110, 114]",False,False,False,34650,1,72,34652,3,6,34650,1,72,34652,3,6,,,,,,,1,[2],True
34651,34667,16,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,16,"[16, 22, 28, 36, 40, 42, 52, 60, 66, 70, 78, 88, 96, 106, 108, 112]",0,[],16,"[16, 22, 28, 36, 40, 42, 52, 60, 66, 70, 78, 88, 96, 106, 108, 112]",False,False,False,34652,1,6,34653,2,4,34653,2,4,,,,,,,,,,1,[16],True
34667,34673,6,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,16,"[6, 12, 20, 24, 26, 36, 44, 50, 54, 62, 72, 80, 90, 92, 96, 114]",0,[],16,"[6, 12, 20, 24, 26, 36, 44, 50, 54, 62, 72, 80, 90, 92, 96, 114]",False,False,False,34668,1,30,34669,2,4,34669,2,4,,,,,,,,,,1,[6],True
34673,34679,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,2,"[6, 8]",False,15,"[6, 14, 18, 20, 30, 38, 44, 48, 56, 66, 74, 84, 86, 90, 108]",0,[],15,"[6, 14, 18, 20, 30, 38, 44, 48, 56, 66, 74, 84, 86, 90, 108]",False,False,False,34674,1,8,34676,3,6,34676,3,6,34681,8,4,,,,,,,1,[6],True
34679,34687,8,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,15,"[8, 12, 14, 24, 32, 38, 42, 50, 60, 68, 78, 80, 84, 102, 128]",0,[],15,"[8, 12, 14, 24, 32, 38, 42, 50, 60, 68, 78, 80, 84, 102, 128]",False,False,False,34680,1,48,34681,2,4,34681,2,4,,,,,,,,,,1,[8],True
34687,34693,6,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,14,"[4, 6, 16, 24, 30, 34, 42, 52, 60, 70, 72, 76, 94, 120]",0,[],14,"[4, 6, 16, 24, 30, 34, 42, 52, 60, 70, 72, 76, 94, 120]",False,False,False,34688,1,16,34689,2,8,34691,4,4,,,,,,,,,,1,[6],True
34693,34703,10,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,13,"[10, 18, 24, 28, 36, 46, 54, 64, 66, 70, 88, 114, 126]",0,[],13,"[10, 18, 24, 28, 36, 46, 54, 64, 66, 70, 88, 114, 126]",False,False,False,34694,1,16,34696,3,8,34699,6,4,,,,,,,,,,1,[10],True
34703,34721,18,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,12,"[8, 14, 18, 26, 36, 44, 54, 56, 60, 78, 104, 116]",0,[],12,"[8, 14, 18, 26, 36, 44, 54, 56, 60, 78, 104, 116]",False,False,False,34704,1,30,34705,2,8,34709,6,4,,,,,,,,,,1,[18],True
34721,34729,8,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,13,"[8, 18, 26, 36, 38, 42, 60, 86, 98, 120, 122, 126, 128]",0,[],13,"[8, 18, 26, 36, 38, 42, 60, 86, 98, 120, 122, 126, 128]",False,False,False,34722,1,16,34723,2,4,34723,2,4,,,,,,,,,,1,[8],True
34729,34739,10,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,12,"[10, 18, 28, 30, 34, 52, 78, 90, 112, 114, 118, 120]",0,[],12,"[10, 18, 28, 30, 34, 52, 78, 90, 112, 114, 118, 120]",False,False,False,34730,1,16,34731,2,12,34733,4,4,,,,,,,,,,1,[10],True
34739,34747,8,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,11,"[8, 18, 20, 24, 42, 68, 80, 102, 104, 108, 110]",0,[],11,"[8, 18, 20, 24, 42, 68, 80, 102, 104, 108, 110]",False,False,False,34740,1,36,34741,2,6,34745,6,4,,,,,,,,,,1,[8],True
34747,34757,10,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,11,"[10, 12, 16, 34, 60, 72, 94, 96, 100, 102, 124]",0,[],11,"[10, 12, 16, 34, 60, 72, 94, 96, 100, 102, 124]",False,False,False,34748,1,24,34750,3,16,34753,6,4,,,,,,,,,,1,[10],True
34757,34759,2,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],False,1,[2],False,12,"[2, 6, 24, 50, 62, 84, 86, 90, 92, 114, 120, 126]",0,[],12,"[2, 6, 24, 50, 62, 84, 86, 90, 92, 114, 120, 126]",False,False,False,34758,1,12,34761,4,4,34758,1,12,34761,4,4,,,,,,,1,[2],True
34759,34763,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,11,"[4, 22, 48, 60, 82, 84, 88, 90, 112, 118, 124]",0,[],11,"[4, 22, 48, 60, 82, 84, 88, 90, 112, 118, 124]",False,False,False,34760,1,32,34761,2,4,34761,2,4,,,,,,,,,,1,[4],True
34763,34781,18,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,11,"[18, 44, 56, 78, 80, 84, 86, 108, 114, 120, 126]",0,[],11,"[18, 44, 56, 78, 80, 84, 86, 108, 114, 120, 126]",False,False,False,34764,1,12,34765,2,8,34766,3,4,,,,,,,,,,1,[18],True
34781,34807,26,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,11,"[26, 38, 60, 62, 66, 68, 90, 96, 102, 108, 116]",0,[],11,"[26, 38, 60, 62, 66, 68, 90, 96, 102, 108, 116]",False,False,False,34782,1,32,34783,2,4,34783,2,4,,,,,,,,,,1,[26],True
34807,34819,12,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,13,"[12, 34, 36, 40, 42, 64, 70, 76, 82, 90, 106, 112, 126]",0,[],13,"[12, 34, 36, 40, 42, 64, 70, 76, 82, 90, 106, 112, 126]",False,False,False,34808,1,16,34809,2,8,34811,4,4,,,,,,,,,,1,[12],True
34819,34841,22,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,13,"[22, 24, 28, 30, 52, 58, 64, 70, 78, 94, 100, 114, 120]",0,[],13,"[22, 24, 28, 30, 52, 58, 64, 70, 78, 94, 100, 114, 120]",False,False,False,34820,1,12,34822,3,8,34823,4,4,,,,,,,,,,1,[22],True
34841,34843,2,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",3,"[2, 6, 8]",False,3,"[2, 6, 8]",False,15,"[2, 6, 8, 30, 36, 42, 48, 56, 72, 78, 92, 98, 108, 120, 122]",0,[],15,"[2, 6, 8, 30, 36, 42, 48, 56, 72, 78, 92, 98, 108, 120, 122]",False,False,False,34842,1,8,34851,10,4,34842,1,8,34851,10,4,,,,,,,1,[2],True
34843,34847,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",2,"[4, 6]",False,2,"[4, 6]",False,14,"[4, 6, 28, 34, 40, 46, 54, 70, 76, 90, 96, 106, 118, 120]",0,[],14,"[4, 6, 28, 34, 40, 46, 54, 70, 76, 90, 96, 106, 118, 120]",False,False,False,34844,1,12,34851,8,4,34844,1,12,34851,8,4,,,,,,,1,[4],True
34847,34849,2,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],False,1,[2],False,13,"[2, 24, 30, 36, 42, 50, 66, 72, 86, 92, 102, 114, 116]",0,[],13,"[2, 24, 30, 36, 42, 50, 66, 72, 86, 92, 102, 114, 116]",False,False,False,34848,1,54,34850,3,24,34848,1,54,34850,3,24,,,,,,,1,[2],True
34849,34871,22,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,12,"[22, 28, 34, 40, 48, 64, 70, 84, 90, 100, 112, 114]",0,[],12,"[22, 28, 34, 40, 48, 64, 70, 84, 90, 100, 112, 114]",False,False,False,34850,1,24,34851,2,4,34851,2,4,,,,,,,,,,1,[22],True
34871,34877,6,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,12,"[6, 12, 18, 26, 42, 48, 62, 68, 78, 90, 92, 110]",0,[],12,"[6, 12, 18, 26, 42, 48, 62, 68, 78, 90, 92, 110]",False,False,False,34872,1,16,34873,2,4,34873,2,4,,,,,,,,,,1,[6],True
34877,34883,6,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,11,"[6, 12, 20, 36, 42, 56, 62, 72, 84, 86, 104]",0,[],11,"[6, 12, 20, 36, 42, 56, 62, 72, 84, 86, 104]",False,False,False,34878,1,8,34879,2,4,34879,2,4,,,,,,,,,,1,[6],True
34883,34897,14,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,11,"[6, 14, 30, 36, 50, 56, 66, 78, 80, 98, 128]",0,[],11,"[6, 14, 30, 36, 50, 56, 66, 78, 80, 98, 128]",False,False,False,34884,1,48,34885,2,4,34885,2,4,,,,,,,,,,1,[14],True
34897,34913,16,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,10,"[16, 22, 36, 42, 52, 64, 66, 84, 114, 126]",0,[],10,"[16, 22, 36, 42, 52, 64, 66, 84, 114, 126]",False,False,False,34898,1,4,,,,34898,1,4,,,,,,,,,,1,[16],True
34913,34919,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,10,"[6, 20, 26, 36, 48, 50, 68, 98, 110, 114]",0,[],10,"[6, 20, 26, 36, 48, 50, 68, 98, 110, 114]",False,False,False,34914,1,24,34915,2,4,34915,2,4,,,,,,,,,,1,[6],True
34919,34939,20,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,10,"[14, 20, 30, 42, 44, 62, 92, 104, 108, 128]",0,[],10,"[14, 20, 30, 42, 44, 62, 92, 104, 108, 128]",False,False,False,34920,1,48,34921,2,4,34921,2,4,,,,,,,,,,1,[20],True
34939,34949,10,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,11,"[10, 22, 24, 42, 72, 84, 88, 108, 112, 114, 120]",0,[],11,"[10, 22, 24, 42, 72, 84, 88, 108, 112, 114, 120]",False,False,False,34940,1,12,34941,2,8,34942,3,4,,,,,,,,,,1,[10],True
34949,34961,12,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,11,"[12, 14, 32, 62, 74, 78, 98, 102, 104, 110, 120]",0,[],11,"[12, 14, 32, 62, 74, 78, 98, 102, 104, 110, 120]",False,False,False,34950,1,24,34951,2,4,34951,2,4,,,,,,,,,,1,[12],True
